"Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
11,6,"2014-08-30",8925,1600,1,0,"0",0
12,6,"2014-08-30",4108,406,1,0,"0",1
13,6,"2014-08-30",5931,825,1,0,"0",0
14,6,"2014-08-30",1381,166,1,0,"0",0
15,6,"2014-08-30",4605,584,1,0,"0",0
16,6,"2014-08-30",3082,353,1,0,"0",1
17,6,"2014-08-30",5470,480,1,0,"0",0
18,6,"2014-08-30",5090,371,1,0,"0",0
19,6,"2014-08-30",1920,184,1,0,"0",1
20,6,"2014-08-30",2598,417,1,0,"0",0
1,5,"2014-08-29",4318,537,1,0,"0",1
2,5,"2014-08-29",4918,534,1,0,"0",1
3,5,"2014-08-29",2396,389,1,0,"0",1
4,5,"2014-08-29",3035,334,1,0,"0",1
5,5,"2014-08-29",8562,934,1,0,"0",0
6,5,"2014-08-29",7504,673,1,0,"0",0
7,5,"2014-08-29",3809,463,1,0,"0",0
8,5,"2014-08-29",5021,441,1,0,"0",1
9,5,"2014-08-29",9960,1400,1,0,"0",1
10,5,"2014-08-29",5227,475,1,0,"0",1
11,5,"2014-08-29",12504,1797,1,0,"0",1
12,5,"2014-08-29",5456,548,1,0,"0",1
13,5,"2014-08-29",5862,763,1,0,"0",1
14,5,"2014-08-29",4048,529,1,0,"0",1
15,5,"2014-08-29",8057,934,1,0,"0",0
16,5,"2014-08-29",3254,355,1,0,"0",1
17,5,"2014-08-29",6053,500,1,0,"0",0
18,5,"2014-08-29",5300,421,1,0,"0",0
19,5,"2014-08-29",3864,361,1,0,"0",1
20,5,"2014-08-29",3877,672,1,0,"0",1
1,4,"2014-08-28",3717,524,1,0,"0",1
2,4,"2014-08-28",4334,511,1,0,"0",1
3,4,"2014-08-28",1696,255,1,0,"0",1
4,4,"2014-08-28",2752,294,1,0,"0",1
5,4,"2014-08-28",6645,773,1,0,"0",0
6,4,"2014-08-28",5230,507,1,0,"0",0
7,4,"2014-08-28",3503,406,1,0,"0",0
8,4,"2014-08-28",4249,381,1,0,"0",1
9,4,"2014-08-28",8196,1231,1,0,"0",1
10,4,"2014-08-28",4152,403,1,0,"0",1
11,4,"2014-08-28",10502,1595,1,0,"0",1
12,4,"2014-08-28",4780,504,1,0,"0",1
13,4,"2014-08-28",5075,772,1,0,"0",1
14,4,"2014-08-28",3143,411,1,0,"0",1
15,4,"2014-08-28",6172,791,1,0,"0",0
16,4,"2014-08-28",2256,276,1,0,"0",1
17,4,"2014-08-28",4052,405,1,0,"0",0
18,4,"2014-08-28",4144,332,1,0,"0",0
19,4,"2014-08-28",2616,279,1,0,"0",1
20,4,"2014-08-28",3600,568,1,0,"0",1
1,3,"2014-08-27",5127,699,1,0,"0",1
2,3,"2014-08-27",4508,528,1,0,"0",1
3,3,"2014-08-27",1880,276,1,0,"0",1
4,3,"2014-08-27",2405,251,1,0,"0",1
5,3,"2014-08-27",6472,776,1,0,"0",0
6,3,"2014-08-27",5079,467,1,0,"0",0
7,3,"2014-08-27",2540,340,1,0,"0",0
8,3,"2014-08-27",3628,346,1,0,"0",1
9,3,"2014-08-27",7556,1204,1,0,"0",1
10,3,"2014-08-27",4030,399,1,0,"0",1
11,3,"2014-08-27",10677,1568,1,0,"0",1
12,3,"2014-08-27",5738,574,1,0,"0",1
13,3,"2014-08-27",4589,718,1,0,"0",1
14,3,"2014-08-27",2933,372,1,0,"0",1
15,3,"2014-08-27",5878,791,1,0,"0",0
16,3,"2014-08-27",2767,359,1,0,"0",1
17,3,"2014-08-27",3632,339,1,0,"0",0
18,3,"2014-08-27",3398,289,1,0,"0",0
19,3,"2014-08-27",2670,244,1,0,"0",1
20,3,"2014-08-27",3934,663,1,0,"0",1
1,2,"2014-08-26",3647,462,1,0,"0",1
2,2,"2014-08-26",3493,421,1,0,"0",1
3,2,"2014-08-26",2092,281,1,0,"0",1
4,2,"2014-08-26",2508,276,1,0,"0",1
5,2,"2014-08-26",6090,718,1,0,"0",0
6,2,"2014-08-26",5315,496,1,0,"0",0
7,2,"2014-08-26",3030,381,1,0,"0",0
8,2,"2014-08-26",3335,321,1,0,"0",1
9,2,"2014-08-26",7100,1075,1,0,"0",1
10,2,"2014-08-26",4195,422,1,0,"0",1
11,2,"2014-08-26",10026,1449,1,0,"0",1
12,2,"2014-08-26",4823,517,1,0,"0",1
13,2,"2014-08-26",5107,775,1,0,"0",1
14,2,"2014-08-26",2575,355,1,0,"0",1
15,2,"2014-08-26",4701,622,1,0,"0",0
16,2,"2014-08-26",2571,294,1,0,"0",1
17,2,"2014-08-26",4069,350,1,0,"0",0
18,2,"2014-08-26",3566,280,1,0,"0",0
19,2,"2014-08-26",2785,272,1,0,"0",1
20,2,"2014-08-26",3336,585,1,0,"0",1
1,1,"2014-08-25",3927,538,1,0,"0",1
2,1,"2014-08-25",3963,528,1,0,"0",1
3,1,"2014-08-25",1721,259,1,0,"0",1
4,1,"2014-08-25",2634,284,1,0,"0",1
5,1,"2014-08-25",7094,815,1,0,"0",0
6,1,"2014-08-25",6035,560,1,0,"0",0
7,1,"2014-08-25",3486,421,1,0,"0",0
8,1,"2014-08-25",4530,406,1,0,"0",1
9,1,"2014-08-25",8845,1295,1,0,"0",1
10,1,"2014-08-25",4132,448,1,0,"0",1
11,1,"2014-08-25",11687,1703,1,0,"0",1
12,1,"2014-08-25",5278,574,1,0,"0",1
13,1,"2014-08-25",4913,764,1,0,"0",1
14,1,"2014-08-25",2903,410,1,0,"0",1
15,1,"2014-08-25",6326,789,1,0,"0",0
16,1,"2014-08-25",2893,323,1,0,"0",1
17,1,"2014-08-25",3880,369,1,0,"0",0
18,1,"2014-08-25",4401,370,1,0,"0",0
19,1,"2014-08-25",3080,306,1,0,"0",1
20,1,"2014-08-25",4367,677,1,0,"0",1
1,7,"2014-08-24",0,0,0,0,"0",0
2,7,"2014-08-24",0,0,0,0,"0",0
3,7,"2014-08-24",0,0,0,0,"0",0
4,7,"2014-08-24",0,0,0,0,"0",1
5,7,"2014-08-24",0,0,0,0,"0",0
6,7,"2014-08-24",0,0,0,0,"0",0
7,7,"2014-08-24",0,0,0,0,"0",0
8,7,"2014-08-24",0,0,0,0,"0",1
9,7,"2014-08-24",0,0,0,0,"0",1
10,7,"2014-08-24",0,0,0,0,"0",1
11,7,"2014-08-24",0,0,0,0,"0",0
12,7,"2014-08-24",0,0,0,0,"0",1
13,7,"2014-08-24",0,0,0,0,"0",0
14,7,"2014-08-24",0,0,0,0,"0",0
15,7,"2014-08-24",0,0,0,0,"0",0
16,7,"2014-08-24",0,0,0,0,"0",1
17,7,"2014-08-24",0,0,0,0,"0",0
18,7,"2014-08-24",0,0,0,0,"0",0
19,7,"2014-08-24",0,0,0,0,"0",1
20,7,"2014-08-24",0,0,0,0,"0",0
1,6,"2014-08-23",2738,341,1,0,"0",0
2,6,"2014-08-23",1769,205,1,0,"0",0
3,6,"2014-08-23",813,110,1,0,"0",0
4,6,"2014-08-23",2707,266,1,0,"0",1
5,6,"2014-08-23",6349,746,1,0,"0",0
6,6,"2014-08-23",6520,641,1,0,"0",0
7,6,"2014-08-23",2579,330,1,0,"0",0
8,6,"2014-08-23",4393,409,1,0,"0",1
9,6,"2014-08-23",8052,1142,1,0,"0",1
10,6,"2014-08-23",3974,335,1,0,"0",1
11,6,"2014-08-23",8269,1172,1,0,"0",0
12,6,"2014-08-23",3601,386,1,0,"0",1
13,6,"2014-08-23",4975,672,1,0,"0",0
14,6,"2014-08-23",1078,132,1,0,"0",0
15,6,"2014-08-23",3850,519,1,0,"0",0
16,6,"2014-08-23",2220,318,1,0,"0",1
17,6,"2014-08-23",4960,477,1,0,"0",0
18,6,"2014-08-23",4146,337,1,0,"0",0
19,6,"2014-08-23",1731,176,1,0,"0",1
20,6,"2014-08-23",3320,534,1,0,"0",0
1,5,"2014-08-22",5064,586,1,1,"0",1
2,5,"2014-08-22",4925,542,1,1,"0",1
3,5,"2014-08-22",3404,437,1,1,"0",1
4,5,"2014-08-22",4499,410,1,1,"0",1
5,5,"2014-08-22",9261,902,1,1,"0",0
6,5,"2014-08-22",8283,678,1,1,"0",0
7,5,"2014-08-22",4649,500,1,1,"0",0
8,5,"2014-08-22",5018,396,1,1,"0",1
9,5,"2014-08-22",8861,1271,1,1,"0",1
10,5,"2014-08-22",5740,505,1,1,"0",1
11,5,"2014-08-22",12004,1580,1,1,"0",1
12,5,"2014-08-22",7573,673,1,1,"0",1
13,5,"2014-08-22",6170,802,1,1,"0",1
14,5,"2014-08-22",4400,533,1,1,"0",1
15,5,"2014-08-22",7162,867,1,1,"0",0
16,5,"2014-08-22",4147,407,1,1,"0",1
17,5,"2014-08-22",6037,538,1,1,"0",0
18,5,"2014-08-22",4865,403,1,1,"0",0
19,5,"2014-08-22",4345,399,1,1,"0",1
20,5,"2014-08-22",4547,659,1,1,"0",1
1,4,"2014-08-21",5626,615,1,1,"0",1
2,4,"2014-08-21",4690,514,1,1,"0",1
3,4,"2014-08-21",3369,378,1,1,"0",1
4,4,"2014-08-21",3742,331,1,1,"0",1
5,4,"2014-08-21",8119,909,1,1,"0",0
6,4,"2014-08-21",8110,658,1,1,"0",0
7,4,"2014-08-21",4977,554,1,1,"0",0
8,4,"2014-08-21",5461,451,1,1,"0",1
9,4,"2014-08-21",8846,1268,1,1,"0",1
10,4,"2014-08-21",6149,486,1,1,"0",1
11,4,"2014-08-21",13940,1751,1,1,"0",1
12,4,"2014-08-21",8621,772,1,1,"0",1
13,4,"2014-08-21",6723,848,1,1,"0",1
14,4,"2014-08-21",4439,512,1,1,"0",1
15,4,"2014-08-21",6348,775,1,1,"0",0
16,4,"2014-08-21",3858,376,1,1,"0",1
17,4,"2014-08-21",5472,483,1,1,"0",0
18,4,"2014-08-21",4860,363,1,1,"0",0
19,4,"2014-08-21",4624,390,1,1,"0",1
20,4,"2014-08-21",4777,669,1,1,"0",1
1,3,"2014-08-20",7056,850,1,1,"0",1
2,3,"2014-08-20",6270,664,1,1,"0",1
3,3,"2014-08-20",3187,356,1,1,"0",1
4,3,"2014-08-20",3673,337,1,1,"0",1
5,3,"2014-08-20",9058,967,1,1,"0",0
6,3,"2014-08-20",7618,580,1,1,"0",0
7,3,"2014-08-20",5401,556,1,1,"0",0
8,3,"2014-08-20",5263,448,1,1,"0",1
9,3,"2014-08-20",10860,1441,1,1,"0",1
10,3,"2014-08-20",6682,585,1,1,"0",1
11,3,"2014-08-20",15360,1805,1,1,"0",1
12,3,"2014-08-20",8995,797,1,1,"0",1
13,3,"2014-08-20",6986,870,1,1,"0",1
14,3,"2014-08-20",4878,459,1,1,"0",1
15,3,"2014-08-20",7616,914,1,1,"0",0
16,3,"2014-08-20",3374,406,1,1,"0",1
17,3,"2014-08-20",5812,483,1,1,"0",0
18,3,"2014-08-20",4527,353,1,1,"0",0
19,3,"2014-08-20",4515,379,1,1,"0",1
20,3,"2014-08-20",5518,721,1,1,"0",1
1,2,"2014-08-19",6000,647,1,1,"0",1
2,2,"2014-08-19",7763,747,1,1,"0",1
3,2,"2014-08-19",4930,543,1,1,"0",1
4,2,"2014-08-19",4279,369,1,1,"0",1
5,2,"2014-08-19",10779,1084,1,1,"0",1
6,2,"2014-08-19",7924,661,1,1,"0",1
7,2,"2014-08-19",5203,544,1,1,"0",1
8,2,"2014-08-19",6097,468,1,1,"0",1
9,2,"2014-08-19",10666,1359,1,1,"0",1
10,2,"2014-08-19",6990,550,1,1,"0",1
11,2,"2014-08-19",17114,2120,1,1,"0",1
12,2,"2014-08-19",10041,807,1,1,"0",1
13,2,"2014-08-19",8067,950,1,1,"0",1
14,2,"2014-08-19",5686,568,1,1,"0",1
15,2,"2014-08-19",7490,861,1,1,"0",1
16,2,"2014-08-19",3792,382,1,1,"0",1
17,2,"2014-08-19",6331,507,1,1,"0",1
18,2,"2014-08-19",4788,378,1,1,"0",1
19,2,"2014-08-19",4522,373,1,1,"0",1
20,2,"2014-08-19",5529,707,1,1,"0",1
1,1,"2014-08-18",6355,688,1,1,"0",1
2,1,"2014-08-18",8698,748,1,1,"0",1
3,1,"2014-08-18",5983,559,1,1,"0",1
4,1,"2014-08-18",7054,533,1,1,"0",1
5,1,"2014-08-18",12420,1174,1,1,"0",1
6,1,"2014-08-18",10584,782,1,1,"0",1
7,1,"2014-08-18",8078,727,1,1,"0",1
8,1,"2014-08-18",6313,508,1,1,"0",1
9,1,"2014-08-18",15083,1753,1,1,"0",1
10,1,"2014-08-18",9527,700,1,1,"0",1
11,1,"2014-08-18",19362,2104,1,1,"0",1
12,1,"2014-08-18",14850,1084,1,1,"0",1
13,1,"2014-08-18",8906,919,1,1,"0",1
14,1,"2014-08-18",7248,709,1,1,"0",1
15,1,"2014-08-18",9701,1087,1,1,"0",1
16,1,"2014-08-18",3731,403,1,1,"0",1
17,1,"2014-08-18",8406,638,1,1,"0",1
18,1,"2014-08-18",5851,402,1,1,"0",1
19,1,"2014-08-18",6838,511,1,1,"0",1
20,1,"2014-08-18",6009,743,1,1,"0",1
1,7,"2014-08-17",0,0,0,0,"0",0
2,7,"2014-08-17",0,0,0,0,"0",0
3,7,"2014-08-17",0,0,0,0,"0",0
4,7,"2014-08-17",0,0,0,0,"0",1
5,7,"2014-08-17",0,0,0,0,"0",0
6,7,"2014-08-17",0,0,0,0,"0",0
7,7,"2014-08-17",0,0,0,0,"0",0
8,7,"2014-08-17",0,0,0,0,"0",1
9,7,"2014-08-17",0,0,0,0,"0",1
10,7,"2014-08-17",0,0,0,0,"0",1
11,7,"2014-08-17",0,0,0,0,"0",0
12,7,"2014-08-17",0,0,0,0,"0",1
13,7,"2014-08-17",0,0,0,0,"0",0
14,7,"2014-08-17",0,0,0,0,"0",0
15,7,"2014-08-17",0,0,0,0,"0",0
16,7,"2014-08-17",0,0,0,0,"0",1
17,7,"2014-08-17",0,0,0,0,"0",0
18,7,"2014-08-17",0,0,0,0,"0",0
19,7,"2014-08-17",0,0,0,0,"0",1
20,7,"2014-08-17",0,0,0,0,"0",0
1,6,"2014-08-16",2847,336,1,0,"0",0
2,6,"2014-08-16",1633,198,1,0,"0",0
3,6,"2014-08-16",1052,115,1,0,"0",0
4,6,"2014-08-16",2871,261,1,0,"0",1
5,6,"2014-08-16",6965,755,1,0,"0",0
6,6,"2014-08-16",7232,669,1,0,"0",0
7,6,"2014-08-16",2935,346,1,0,"0",0
8,6,"2014-08-16",4994,421,1,0,"0",1
9,6,"2014-08-16",8244,1161,1,0,"0",1
10,6,"2014-08-16",3613,323,1,0,"0",1
11,6,"2014-08-16",8504,1207,1,0,"0",0
12,6,"2014-08-16",4143,426,1,0,"0",1
13,6,"2014-08-16",4471,668,1,0,"0",0
14,6,"2014-08-16",1032,130,1,0,"0",0
15,6,"2014-08-16",4048,503,1,0,"0",0
16,6,"2014-08-16",2468,340,1,0,"0",1
17,6,"2014-08-16",4841,475,1,0,"0",0
18,6,"2014-08-16",4366,355,1,0,"0",0
19,6,"2014-08-16",2090,187,1,0,"0",1
20,6,"2014-08-16",3011,495,1,0,"0",0
1,5,"2014-08-15",4218,498,1,0,"0",1
2,5,"2014-08-15",3909,443,1,0,"0",1
3,5,"2014-08-15",2563,380,1,0,"0",1
4,5,"2014-08-15",3871,358,1,0,"0",1
5,5,"2014-08-15",7359,834,1,0,"0",1
6,5,"2014-08-15",6662,627,1,0,"0",1
7,5,"2014-08-15",3150,382,1,0,"0",1
8,5,"2014-08-15",4944,375,1,0,"0",1
9,5,"2014-08-15",8197,1238,1,0,"0",1
10,5,"2014-08-15",5328,547,1,0,"0",1
11,5,"2014-08-15",10098,1445,1,0,"0",1
12,5,"2014-08-15",5471,584,1,0,"0",1
13,5,"2014-08-15",4867,683,1,0,"0",1
14,5,"2014-08-15",3193,421,1,0,"0",1
15,5,"2014-08-15",5946,807,1,0,"0",1
16,5,"2014-08-15",2157,297,1,0,"0",1
17,5,"2014-08-15",5193,468,1,0,"0",1
18,5,"2014-08-15",5522,465,1,0,"0",1
19,5,"2014-08-15",3542,349,1,0,"0",1
20,5,"2014-08-15",3793,657,1,0,"0",1
1,4,"2014-08-14",4606,564,1,0,"0",1
2,4,"2014-08-14",4224,512,1,0,"0",1
3,4,"2014-08-14",1908,252,1,0,"0",1
4,4,"2014-08-14",3125,307,1,0,"0",1
5,4,"2014-08-14",7109,802,1,0,"0",1
6,4,"2014-08-14",6347,584,1,0,"0",1
7,4,"2014-08-14",3013,405,1,0,"0",1
8,4,"2014-08-14",4344,415,1,0,"0",1
9,4,"2014-08-14",8406,1283,1,0,"0",1
10,4,"2014-08-14",4429,424,1,0,"0",1
11,4,"2014-08-14",11044,1565,1,0,"0",1
12,4,"2014-08-14",5968,641,1,0,"0",1
13,4,"2014-08-14",5358,763,1,0,"0",1
14,4,"2014-08-14",3273,421,1,0,"0",1
15,4,"2014-08-14",5672,743,1,0,"0",1
16,4,"2014-08-14",2986,321,1,0,"0",1
17,4,"2014-08-14",4872,437,1,0,"0",1
18,4,"2014-08-14",4073,340,1,0,"0",1
19,4,"2014-08-14",3281,309,1,0,"0",1
20,4,"2014-08-14",3928,630,1,0,"0",1
1,3,"2014-08-13",5010,670,1,0,"0",1
2,3,"2014-08-13",4299,528,1,0,"0",1
3,3,"2014-08-13",1937,266,1,0,"0",1
4,3,"2014-08-13",3163,295,1,0,"0",1
5,3,"2014-08-13",7391,876,1,0,"0",1
6,3,"2014-08-13",5411,514,1,0,"0",1
7,3,"2014-08-13",2743,346,1,0,"0",1
8,3,"2014-08-13",4100,345,1,0,"0",1
9,3,"2014-08-13",8521,1222,1,0,"0",1
10,3,"2014-08-13",4851,447,1,0,"0",1
11,3,"2014-08-13",10841,1531,1,0,"0",1
12,3,"2014-08-13",5587,588,1,0,"0",1
13,3,"2014-08-13",4297,604,1,0,"0",1
14,3,"2014-08-13",2904,373,1,0,"0",1
15,3,"2014-08-13",5116,668,1,0,"0",1
16,3,"2014-08-13",2493,267,1,0,"0",1
17,3,"2014-08-13",4535,410,1,0,"0",1
18,3,"2014-08-13",3996,303,1,0,"0",1
19,3,"2014-08-13",3241,312,1,0,"0",1
20,3,"2014-08-13",4002,650,1,0,"0",1
1,2,"2014-08-12",4319,535,1,0,"0",1
2,2,"2014-08-12",4305,545,1,0,"0",1
3,2,"2014-08-12",2290,348,1,0,"0",1
4,2,"2014-08-12",2629,285,1,0,"0",1
5,2,"2014-08-12",7317,848,1,0,"0",1
6,2,"2014-08-12",5506,510,1,0,"0",1
7,2,"2014-08-12",3075,390,1,0,"0",1
8,2,"2014-08-12",4146,373,1,0,"0",1
9,2,"2014-08-12",8141,1282,1,0,"0",1
10,2,"2014-08-12",4772,440,1,0,"0",1
11,2,"2014-08-12",11790,1704,1,0,"0",1
12,2,"2014-08-12",5629,580,1,0,"0",1
13,2,"2014-08-12",5644,789,1,0,"0",1
14,2,"2014-08-12",3661,458,1,0,"0",1
15,2,"2014-08-12",5396,738,1,0,"0",1
16,2,"2014-08-12",2448,302,1,0,"0",1
17,2,"2014-08-12",3780,344,1,0,"0",1
18,2,"2014-08-12",4261,350,1,0,"0",1
19,2,"2014-08-12",3159,323,1,0,"0",1
20,2,"2014-08-12",3704,590,1,0,"0",1
1,1,"2014-08-11",4158,554,1,0,"0",1
2,1,"2014-08-11",4717,572,1,0,"0",1
3,1,"2014-08-11",1812,261,1,0,"0",1
4,1,"2014-08-11",3181,338,1,0,"0",1
5,1,"2014-08-11",7872,881,1,0,"0",1
6,1,"2014-08-11",6612,607,1,0,"0",1
7,1,"2014-08-11",3525,408,1,0,"0",1
8,1,"2014-08-11",4675,442,1,0,"0",1
9,1,"2014-08-11",9772,1379,1,0,"0",1
10,1,"2014-08-11",6270,558,1,0,"0",1
11,1,"2014-08-11",12764,1811,1,0,"0",1
12,1,"2014-08-11",5781,603,1,0,"0",1
13,1,"2014-08-11",6073,806,1,0,"0",1
14,1,"2014-08-11",3461,434,1,0,"0",1
15,1,"2014-08-11",5694,805,1,0,"0",1
16,1,"2014-08-11",2694,372,1,0,"0",1
17,1,"2014-08-11",4596,446,1,0,"0",1
18,1,"2014-08-11",3810,322,1,0,"0",1
19,1,"2014-08-11",3396,344,1,0,"0",1
20,1,"2014-08-11",4480,697,1,0,"0",1
1,7,"2014-08-10",0,0,0,0,"0",0
2,7,"2014-08-10",0,0,0,0,"0",0
3,7,"2014-08-10",0,0,0,0,"0",0
4,7,"2014-08-10",0,0,0,0,"0",1
5,7,"2014-08-10",0,0,0,0,"0",0
6,7,"2014-08-10",0,0,0,0,"0",0
7,7,"2014-08-10",0,0,0,0,"0",0
8,7,"2014-08-10",0,0,0,0,"0",1
9,7,"2014-08-10",0,0,0,0,"0",1
10,7,"2014-08-10",0,0,0,0,"0",1
11,7,"2014-08-10",0,0,0,0,"0",0
12,7,"2014-08-10",0,0,0,0,"0",1
13,7,"2014-08-10",0,0,0,0,"0",0
14,7,"2014-08-10",0,0,0,0,"0",0
15,7,"2014-08-10",0,0,0,0,"0",0
16,7,"2014-08-10",0,0,0,0,"0",1
17,7,"2014-08-10",0,0,0,0,"0",0
18,7,"2014-08-10",0,0,0,0,"0",0
19,7,"2014-08-10",0,0,0,0,"0",1
20,7,"2014-08-10",0,0,0,0,"0",0
1,6,"2014-08-09",2592,344,1,0,"0",0
2,6,"2014-08-09",1950,205,1,0,"0",0
3,6,"2014-08-09",892,121,1,0,"0",0
4,6,"2014-08-09",3189,292,1,0,"0",1
5,6,"2014-08-09",6471,713,1,0,"0",0
6,6,"2014-08-09",7125,635,1,0,"0",0
7,6,"2014-08-09",2636,333,1,0,"0",0
8,6,"2014-08-09",4631,414,1,0,"0",1
9,6,"2014-08-09",8161,1206,1,0,"0",1
10,6,"2014-08-09",3562,314,1,0,"0",1
11,6,"2014-08-09",7881,1178,1,0,"0",0
12,6,"2014-08-09",3901,393,1,0,"0",1
13,6,"2014-08-09",4896,753,1,0,"0",0
14,6,"2014-08-09",1425,157,1,0,"0",0
15,6,"2014-08-09",4167,544,1,0,"0",0
16,6,"2014-08-09",2855,295,1,0,"0",1
17,6,"2014-08-09",5196,469,1,0,"0",0
18,6,"2014-08-09",4449,355,1,0,"0",0
19,6,"2014-08-09",1970,190,1,0,"0",1
20,6,"2014-08-09",2725,453,1,0,"0",0
1,5,"2014-08-08",4597,498,1,1,"0",1
2,5,"2014-08-08",5388,556,1,1,"0",1
3,5,"2014-08-08",3635,464,1,1,"0",1
4,5,"2014-08-08",4485,384,1,1,"0",1
5,5,"2014-08-08",8547,862,1,1,"0",1
6,5,"2014-08-08",7682,645,1,1,"0",1
7,5,"2014-08-08",4838,496,1,1,"0",1
8,5,"2014-08-08",5047,470,1,1,"0",1
9,5,"2014-08-08",10361,1387,1,1,"0",1
10,5,"2014-08-08",6337,517,1,1,"0",1
11,5,"2014-08-08",12866,1630,1,1,"0",1
12,5,"2014-08-08",7620,696,1,1,"0",1
13,5,"2014-08-08",6172,802,1,1,"0",1
14,5,"2014-08-08",4452,555,1,1,"0",1
15,5,"2014-08-08",7157,899,1,1,"0",1
16,5,"2014-08-08",3263,356,1,1,"0",1
17,5,"2014-08-08",6015,513,1,1,"0",1
18,5,"2014-08-08",5558,464,1,1,"0",1
19,5,"2014-08-08",4201,381,1,1,"0",1
20,5,"2014-08-08",4580,667,1,1,"0",1
1,4,"2014-08-07",4809,563,1,1,"0",1
2,4,"2014-08-07",5729,624,1,1,"0",1
3,4,"2014-08-07",3022,355,1,1,"0",1
4,4,"2014-08-07",4228,377,1,1,"0",1
5,4,"2014-08-07",9268,945,1,1,"0",1
6,4,"2014-08-07",8546,663,1,1,"0",1
7,4,"2014-08-07",4689,498,1,1,"0",1
8,4,"2014-08-07",5994,470,1,1,"0",1
9,4,"2014-08-07",11109,1418,1,1,"0",1
10,4,"2014-08-07",6702,541,1,1,"0",1
11,4,"2014-08-07",14698,1848,1,1,"0",1
12,4,"2014-08-07",9577,784,1,1,"0",1
13,4,"2014-08-07",7125,890,1,1,"0",1
14,4,"2014-08-07",4688,515,1,1,"0",1
15,4,"2014-08-07",7067,804,1,1,"0",1
16,4,"2014-08-07",3641,377,1,1,"0",1
17,4,"2014-08-07",5994,507,1,1,"0",1
18,4,"2014-08-07",5202,378,1,1,"0",1
19,4,"2014-08-07",4411,385,1,1,"0",1
20,4,"2014-08-07",4256,637,1,1,"0",1
1,3,"2014-08-06",6331,767,1,1,"0",1
2,3,"2014-08-06",6384,662,1,1,"0",1
3,3,"2014-08-06",3389,399,1,1,"0",1
4,3,"2014-08-06",3807,313,1,1,"0",1
5,3,"2014-08-06",9204,949,1,1,"0",1
6,3,"2014-08-06",6929,569,1,1,"0",1
7,3,"2014-08-06",4510,476,1,1,"0",1
8,3,"2014-08-06",5400,456,1,1,"0",1
9,3,"2014-08-06",11594,1487,1,1,"0",1
10,3,"2014-08-06",6985,535,1,1,"0",1
11,3,"2014-08-06",14960,1834,1,1,"0",1
12,3,"2014-08-06",8660,746,1,1,"0",1
13,3,"2014-08-06",7408,941,1,1,"0",1
14,3,"2014-08-06",4651,506,1,1,"0",1
15,3,"2014-08-06",6800,788,1,1,"0",1
16,3,"2014-08-06",3521,385,1,1,"0",1
17,3,"2014-08-06",5615,437,1,1,"0",1
18,3,"2014-08-06",4900,366,1,1,"0",1
19,3,"2014-08-06",4878,388,1,1,"0",1
20,3,"2014-08-06",5226,737,1,1,"0",1
1,2,"2014-08-05",5811,621,1,1,"0",1
2,2,"2014-08-05",7048,685,1,1,"0",1
3,2,"2014-08-05",4373,514,1,1,"0",1
4,2,"2014-08-05",4704,399,1,1,"0",1
5,2,"2014-08-05",11315,1051,1,1,"0",1
6,2,"2014-08-05",7842,592,1,1,"0",1
7,2,"2014-08-05",5497,562,1,1,"0",1
8,2,"2014-08-05",5904,473,1,1,"0",1
9,2,"2014-08-05",12471,1583,1,1,"0",1
10,2,"2014-08-05",7741,603,1,1,"0",1
11,2,"2014-08-05",16566,2024,1,1,"0",1
12,2,"2014-08-05",10326,823,1,1,"0",1
13,2,"2014-08-05",9312,1065,1,1,"0",1
14,2,"2014-08-05",5870,566,1,1,"0",1
15,2,"2014-08-05",9004,967,1,1,"0",1
16,2,"2014-08-05",3805,396,1,1,"0",1
17,2,"2014-08-05",6589,508,1,1,"0",1
18,2,"2014-08-05",4894,365,1,1,"0",1
19,2,"2014-08-05",4953,405,1,1,"0",1
20,2,"2014-08-05",5850,778,1,1,"0",1
1,1,"2014-08-04",6315,668,1,1,"0",1
2,1,"2014-08-04",8403,773,1,1,"0",1
3,1,"2014-08-04",5157,478,1,1,"0",1
4,1,"2014-08-04",6438,504,1,1,"0",1
5,1,"2014-08-04",13605,1159,1,1,"0",1
6,1,"2014-08-04",9795,720,1,1,"0",1
7,1,"2014-08-04",7289,670,1,1,"0",1
8,1,"2014-08-04",7061,510,1,1,"0",1
9,1,"2014-08-04",14933,1802,1,1,"0",1
10,1,"2014-08-04",10017,710,1,1,"0",1
11,1,"2014-08-04",19895,2346,1,1,"0",1
12,1,"2014-08-04",14972,1071,1,1,"0",1
13,1,"2014-08-04",10140,1135,1,1,"0",1
14,1,"2014-08-04",7285,700,1,1,"0",1
15,1,"2014-08-04",9344,1004,1,1,"0",1
16,1,"2014-08-04",4275,448,1,1,"0",1
17,1,"2014-08-04",7986,606,1,1,"0",1
18,1,"2014-08-04",6762,435,1,1,"0",1
19,1,"2014-08-04",6662,492,1,1,"0",1
20,1,"2014-08-04",5762,755,1,1,"0",1
1,7,"2014-08-03",0,0,0,0,"0",0
2,7,"2014-08-03",0,0,0,0,"0",0
3,7,"2014-08-03",0,0,0,0,"0",0
4,7,"2014-08-03",0,0,0,0,"0",1
5,7,"2014-08-03",0,0,0,0,"0",0
6,7,"2014-08-03",0,0,0,0,"0",0
7,7,"2014-08-03",0,0,0,0,"0",0
